	HD-UDDS	OCTA	Manhattan	NYBC	NYCC	WMATA	Paris	ETC-Urban	SF	KCMC	Beeline	CSHVC	CBD (SAE)	WVU-5PEAK	Custom Input
439	35.12	21.47	4.2	0.0	18.59	16.7	0.0	19.4	0.0	48.2	17.8	33.6	5.7	11.0	0.0
440	36.0	19.17	7.4	0.0	15.0	17.8	0.0	19.4	0.0	47.1	13.1	34.0	7.8	10.0	0.0
441	36.0	15.77	10.5	0.0	13.75	18.9	0.0	19.4	0.0	46.0	8.5	33.6	9.9	9.0	0.0
442	34.82	11.9	12.4	0.0	10.28	20.2	0.0	19.5	0.0	44.8	4.8	34.0	11.9	7.0	0.0
443	33.25	7.88	14.1	0.0	6.8	21.4	0.0	19.5	0.0	43.7	2.2	34.0	13.8	6.0	0.0
444	32.09	4.77	15.3	0.0	6.89	22.6	0.0	19.6	0.0	42.6	0.8	33.6	15.6	5.0	0.0
445	32.0	1.84	16.4	0.0	7.05	23.5	0.0	19.7	0.0	41.5	0.2	34.0	17.4	3.0	0.0
446	32.0	0.28	18.9	0.0	8.2	24.1	0.0	19.9	0.0	40.3	0.0	33.2	19.1	2.0	0.0
447	32.0	0.67	21.1	0.0	9.0	24.2	0.0	20.3	0.0	39.2	0.0	33.2	20.0	1.0	0.0
448	32.0	2.68	22.3	0.0	7.96	23.9	0.0	20.5	0.0	38.1	0.0	32.9	20.0	0.0	0.0
449	32.0	5.26	23.3	0.0	7.0	23.3	0.0	20.7	0.0	37.0	0.0	32.9	20.0	0.0	0.0
450	32.85	7.85	24.2	0.0	9.5	22.6	0.0	20.5	0.0	35.8	0.0	32.5	20.0	0.0	0.0
451	33.01	10.43	23.3	0.0	9.01	21.4	0.0	20.2	0.0	34.7	0.2	32.5	20.0	0.0	0.0
452	34.0	12.87	22.1	0.0	11.15	19.8	0.0	21.2	0.0	33.6	0.6	31.8	20.0	0.0	0.0
453	33.68	15.18	20.2	0.0	12.0	17.8	0.0	22.1	0.0	32.5	1.3	32.2	20.0	0.0	0.0
454	32.52	17.25	18.2	0.0	11.54	15.5	0.0	22.7	0.0	31.3	2.7	31.8	20.0	0.0	0.0
455	32.0	19.24	15.5	0.0	11.0	13.2	1.6	23.1	0.0	30.2	4.3	31.1	20.0	0.0	0.0
456	32.0	20.95	12.7	4.3	9.44	10.6	3.6	23.4	2.1504	29.1	5.8	30.7	20.0	0.0	0.0
457	32.95	22.18	7.1	9.1	9.0	8.0	4.4	23.9	4.3008	28.0	7.0	30.3	20.0	0.0	0.0
458	33.0	22.78	2.2	10.9	10.0	5.6	4.9	24.4	6.7871	26.8	7.6	28.5	20.0	0.0	0.0
459	33.0	23.18	0.2	10.6	10.0	3.5	5.5	24.9	9.2734	25.7	8.1	26.5	20.0	0.0	0.0
460	33.42	23.45	0.0	9.9	9.59	1.7	6.0	25.5	9.9004	24.6	8.6	24.5	20.0	0.0	0.0
461	34.0	23.78	0.0	6.7	9.0	0.5	7.3	25.9	10.5273	23.5	9.3	22.5	20.0	0.0	0.0
462	34.74	24.06	0.0	3.3	8.28	0.0	9.2	26.3	13.1484	22.3	10.3	20.5	20.0	1.0	0.0
463	35.0	24.23	0.0	2.8	7.12	0.0	8.9	26.4	15.7695	21.2	11.1	18.5	20.0	2.0	0.0
464	35.0	24.14	0.0	1.2	7.07	0.0	9.8	26.2	17.151	20.1	11.8	16.5	20.0	3.0	0.0
465	35.0	24.01	0.0	0.1	9.78	0.0	9.7	25.9	18.5326	19.0	11.8	14.5	18.9	4.0	0.0
466	35.0	23.97	0.0	0.0	14.41	0.0	11.0	25.8	19.9141	17.8	11.6	12.5	14.5	4.0	0.0
467	35.0	23.94	0.0	0.0	15.98	0.0	11.3	26.0	21.0645	16.7	11.1	11.7	10.0	5.0	0.0
468	35.0	23.91	0.0	0.0	15.0	0.0	10.8	26.4	22.2148	15.6	10.3	12.4	5.6	6.0	0.0
469	35.84	23.86	0.0	0.0	15.0	0.0	10.1	27.0	22.3379	14.5	9.5	12.4	1.1	7.0	0.0
470	37.99	24.0	0.0	0.0	16.96	0.0	11.5	27.5	22.4609	13.3	8.6	12.8	0.0	8.0	0.0
471	38.0	24.31	0.0	0.0	16.0	0.0	11.3	27.7	21.4511	12.2	7.8	13.5	0.0	9.0	0.0
472	37.69	24.46	0.0	0.0	15.7	0.0	12.1	27.2	20.4414	11.1	7.4	13.9	0.0	9.0	0.0
473	38.41	24.75	0.0	0.0	13.64	0.0	11.6	26.1	18.498	10.0	7.5	14.6	0.0	10.0	0.0
474	39.37	24.97	0.0	0.0	12.61	0.0	11.2	24.4	16.5547	8.8	8.3	15.7	0.0	11.0	0.0
475	39.0	25.21	0.0	0.0	13.0	0.0	10.7	22.6	13.3379	7.7	9.6	16.4	0.0	12.0	0.0
476	39.0	25.3	0.0	0.0	13.0	0.0	10.2	21.0	10.1211	6.6	11.1	17.2	0.0	13.0	0.0
477	38.1	25.37	0.0	0.0	15.0	0.0	9.5	19.6	7.0508	5.5	12.3	17.5	2.1	13.0	0.0
478	39.0	25.38	1.3	0.0	15.24	0.0	8.8	18.5	3.9805	4.3	13.1	17.9	4.3	14.0	0.0
479	39.41	25.35	2.4	0.0	16.0	0.0	8.4	17.6	2.4785	3.2	13.6	17.9	6.5	15.0	0.0
480	40.57	25.22	3.6	0.0	16.0	0.0	8.1	16.9	0.97656	2.1	14.1	18.3	8.6	16.0	0.0
481	41.73	25.25	5.4	0.0	16.71	0.0	7.9	16.1	2.7051	0.0	14.1	18.3	10.7	16.0	0.0
482	42.0	25.42	6.7	0.0	17.0	0.0	8.2	15.2	4.4336	0.0	13.8	19.4	12.6	17.0	0.0
483	41.92	25.63	7.9	0.0	19.0	0.0	8.3	14.1	5.5723	0.0	13.0	20.1	14.5	18.0	0.0
484	40.0	25.82	9.0	0.0	18.63	0.0	9.1	13.2	6.7109	0.0	11.1	21.6	16.3	19.0	0.0
485	40.0	25.68	10.0	0.0	17.0	0.0	9.6	12.9	6.5898	0.0	9.3	22.3	18.1	19.0	0.0
486	39.49	25.65	10.7	0.0	17.0	0.0	9.2	13.1	6.4688	0.0	7.9	23.4	19.8	20.0	0.0
487	37.66	25.59	11.5	0.0	18.32	0.0	9.1	13.8	6.3477	0.0	6.6	24.5	20.0	21.0	0.0
488	37.0	25.54	11.8	0.0	21.45	0.0	9.6	14.6	5.2617	0.0	5.8	25.6	20.0	21.0	0.0
489	36.01	25.67	12.5	0.0	21.03	0.0	10.6	15.5	4.1758	0.0	5.8	25.6	20.0	22.0	0.0
490	34.86	25.7	12.9	0.0	20.87	0.0	11.0	16.0	3.3535	0.0	6.1	25.6	20.0	23.0	0.0
491	33.7	25.66	13.7	0.0	20.0	0.0	11.5	16.4	2.5313	0.0	7.0	24.5	20.0	23.0	0.0
492	32.54	25.62	14.1	0.0	21.33	0.0	10.8	16.6	3.4199	0.0	8.3	23.4	20.0	24.0	0.0
493	29.54	25.58	14.5	0.0	23.6	0.0	10.4	16.8	4.3086	0.0	10.3	21.9	20.0	25.0	0.0
494	26.46	25.58	14.8	0.0	21.72	0.0	9.7	16.9	6.1074	0.0	12.5	21.6	20.0	25.0	0.0
495	22.28	25.58	15.0	0.0	23.75	0.0	8.7	17.0	7.9063	0.0	14.3	21.2	20.0	26.0	0.0
496	19.91	25.53	15.3	0.0	23.85	0.8	4.8	17.1	8.5573	0.0	16.2	21.6	20.0	27.0	0.0
497	18.76	25.51	15.5	0.0	22.23	2.4	3.6	17.1	9.2083	0.0	17.8	21.6	20.0	27.0	0.0
498	17.6	25.41	15.7	0.0	23.78	4.9	0.6	17.0	9.8594	0.0	19.3	21.9	20.0	28.0	0.0
499	16.44	25.31	15.7	0.0	25.55	7.4	0.0	16.8	9.0996	0.0	20.7	23.0	20.0	29.0	0.0
500	14.57	25.21	15.2	0.0	24.59	10.1	0.0	16.4	8.3398	0.0	21.7	23.4	20.0	29.0	0.0
501	13.13	25.07	15.6	4.3	24.86	12.2	0.0	15.6	7.7949	0.0	22.6	24.5	20.0	30.0	0.0
502	11.97	24.89	15.5	9.1	26.04	13.6	0.0	14.6	7.25	0.0	23.2	25.6	20.0	30.0	0.0
503	10.81	24.44	15.6	13.2	27.65	14.1	0.0	13.2	5.7129	1.9	23.5	26.7	20.0	31.0	0.0
504	9.31	23.27	15.4	13.8	26.0	14.2	0.0	11.5	4.1758	5.7	23.7	27.8	20.0	31.0	0.0
505	7.5	20.81	14.7	13.4	26.0	14.0	0.0	9.6	2.3555	9.0	23.7	28.9	17.1	32.0	0.0
506	6.34	17.79	15.2	12.5	26.0	13.7	0.0	7.5	0.5351600000000001	12.0	23.7	29.6	12.7	33.0	0.0
507	4.37	14.56	15.3	13.7	23.58	13.4	0.0	5.3	0.26758000000000004	14.0	23.7	30.0	8.2	33.0	0.0
508	3.03	11.63	15.3	15.2	23.0	13.0	0.0	3.2	0.0	16.9	23.7	30.3	3.8	34.0	0.0
509	1.87	8.63	15.3	15.2	24.12	12.5	0.0	1.7	0.0	18.7	23.8	29.6	0.0	34.0	0.0
510	0.71	5.17	15.3	14.3	24.17	11.7	0.0	0.8	0.0	19.1	23.8	29.6	0.0	35.0	0.0
511	0.0	2.32	15.3	13.8	22.0	10.9	0.0	0.6	0.0	20.4	23.7	29.6	0.0	35.0	0.0
512	0.0	0.88	15.2	14.5	22.59	10.0	0.0	0.7	0.0	22.0	23.5	29.6	0.0	35.0	0.0
513	0.0	0.18	15.3	17.1	23.75	8.8	0.0	1.1	0.0	23.9	23.2	30.0	0.0	35.0	0.0
514	0.0	0.0	15.4	19.4	24.0	7.3	0.0	1.9	0.7460899999999999	24.8	22.8	30.0	0.0	35.0	0.0
515	0.0	0.0	15.1	19.4	23.0	5.5	1.1	3.0	1.8672	25.4	22.5	30.3	0.0	35.0	0.0
516	0.0	0.0	15.5	18.9	23.22	3.7	2.3	4.0	2.9883	25.5	22.2	30.3	0.7	35.0	0.0
517	0.0	0.0	16.0	18.3	23.62	2.1	3.7	4.8	1.9727	24.8	21.7	30.3	3.0	35.0	0.0
518	0.0	0.0	16.4	19.8	21.93	0.9	4.4	5.3	3.3223	21.9	21.2	30.3	5.2	35.0	0.0
519	0.0	0.0	17.0	19.8	19.61	0.2	5.7	6.0	4.6719	18.9	20.5	30.7	7.4	35.0	0.0
520	0.0	0.0	16.8	19.3	19.0	0.0	7.3	7.0	6.2031	16.1	19.2	30.3	9.5	35.0	0.0
521	0.0	0.0	17.4	18.5	20.01	0.0	7.3	8.4	7.7344	14.1	17.2	31.1	11.5	35.0	0.0
522	0.0	0.0	17.9	17.7	21.0	0.0	7.2	9.7	7.9043	11.0	14.6	30.7	13.4	35.0	0.0
523	0.0	0.0	16.8	16.3	20.68	0.0	7.3	11.0	8.0742	6.6	11.6	30.7	15.3	35.0	0.0
524	0.0	0.0	15.4	13.0	20.48	0.0	7.4	12.3	7.7695	3.0	8.3	30.7	17.0	35.0	0.0
525	0.0	0.0	13.6	9.9	21.0	0.0	7.5	13.6	7.4648	0.0	5.3	31.1	18.8	35.0	0.0
526	0.0	0.13	11.2	6.5	21.0	0.0	8.6	14.6	7.7357	0.0	3.0	31.1	20.0	35.0	0.0
527	0.0	0.98	8.3	3.3	21.95	0.0	10.4	15.1	8.0065	0.0	1.3	31.1	20.0	35.0	0.0
528	0.0	3.09	4.9	2.8	22.0	0.0	11.1	15.1	8.2773	0.0	0.4	31.1	20.0	35.0	0.0
529	0.0	5.66	1.6	2.3	21.73	0.0	13.1	14.6	10.6445	0.0	0.1	31.1	20.0	35.0	0.0
530	0.0	8.35	0.1	0.2	20.57	0.0	14.4	14.0	10.8607	0.0	0.0	30.7	20.0	35.0	0.0
531	0.0	10.93	0.0	0.0	18.83	0.0	15.3	13.4	11.0768	0.0	0.0	30.3	20.0	35.0	0.0
532	0.0	13.38	0.0	0.0	16.52	0.3	15.0	13.0	11.293	0.0	0.0	29.6	20.0	35.0	0.0
533	0.0	15.09	0.0	0.0	13.3	0.9	14.4	12.7	10.4863	0.0	0.0	29.2	20.0	35.0	0.0
534	0.0	15.82	0.0	0.0	12.11	2.1	14.2	12.7	9.6797	0.0	0.0	28.9	20.0	35.0	0.0
535	0.0	16.56	0.0	0.0	13.36	4.0	13.6	13.0	9.2598	0.0	0.0	27.4	20.0	35.0	0.0
536	0.0	17.45	0.0	0.0	11.0	6.3	12.4	13.8	8.8398	1.9	0.0	25.6	20.0	35.0	0.0
537	0.0	18.41	0.0	0.0	9.94	8.8	11.8	14.8	8.3262	4.7	0.0	23.6	20.0	35.0	0.0
538	0.0	19.32	0.0	0.0	8.31	11.0	11.3	16.0	7.8125	7.6	0.0	21.6	20.0	35.0	0.0
539	0.0	20.2	0.0	0.0	8.84	12.8	11.0	17.3	6.8438	10.2	0.0	19.6	20.0	35.0	0.0
540	0.0	20.85	0.0	0.0	7.0	14.1	10.6	18.4	5.875	10.5	0.0	17.6	20.0	35.0	0.0
541	0.0	21.1	0.0	0.0	7.0	15.2	10.4	19.2	4.7266	12.3	0.0	16.8	20.0	35.0	0.0
542	0.0	21.27	0.0	0.0	7.32	16.3	12.9	19.9	3.5781	13.7	0.0	16.1	20.0	35.0	0.0
543	0.0	21.18	0.0	0.0	8.95	17.4	14.7	20.7	4.5898	15.2	0.0	15.0	20.0	35.0	0.0
544	2.36	21.05	0.0	0.0	10.63	18.6	15.6	21.5	5.6016	16.1	0.0	12.8	20.0	35.0	0.0
545	3.94	21.09	0.0	0.0	9.43	20.0	16.9	22.4	6.6055	17.8	0.0	10.8	15.3	35.0	0.0
546	5.31	21.39	0.0	0.0	9.94	21.3	19.0	23.0	7.6094	19.2	0.0	8.8	10.9	35.0	0.0
547	8.26	21.69	0.0	0.0	11.1	22.6	20.4	23.2	7.4453	20.3	0.0	6.8	6.5	35.0	0.0
548	9.42	21.79	0.0	0.0	12.0	23.7	21.0	23.1	7.2813	21.5	0.0	5.8	2.0	35.0	0.0
549	11.15	21.65	0.0	0.0	12.42	24.4	21.3	23.0	7.1172	22.9	0.0	5.5	0.0	35.0	0.0
550	12.73	21.65	0.3	0.0	13.0	24.4	22.1	22.7	7.1133	24.3	0.0	5.5	0.0	35.0	0.0
551	14.78	21.9	0.6	0.0	13.73	23.8	22.6	22.5	7.1094	25.1	0.0	5.8	0.0	35.0	0.0
552	16.05	22.23	2.8	0.0	14.0	22.3	23.4	22.3	6.3438	26.0	0.0	6.2	0.0	35.0	0.0
553	17.41	22.59	4.9	0.0	14.19	19.8	24.1	22.1	5.5781	27.8	0.0	5.8	0.0	35.0	0.0
554	19.72	22.94	7.1	0.0	17.8	16.9	24.4	22.0	6.4434	27.6	0.0	6.2	0.0	35.0	0.0
555	21.52	23.42	11.7	0.0	17.0	13.5	23.9	22.0	7.3086	28.8	0.0	6.2	0.0	35.0	0.0
556	23.35	23.75	13.4	0.0	16.48	10.0	22.8	21.9	7.3906	29.6	0.0	5.5	0.0	35.0	0.0
557	24.83	24.02	14.9	0.0	16.0	6.7	21.7	21.8	7.4727	29.8	0.0	5.5	0.0	35.0	0.0
558	25.99	24.17	17.7	0.0	16.83	4.1	20.5	21.7	4.4199	29.6	0.0	5.5	0.0	35.0	0.0
559	27.15	24.36	20.1	0.0	17.0	2.1	19.5	21.5	1.3672	27.7	0.0	5.8	0.0	35.0	0.0
560	28.31	24.42	20.6	0.0	16.85	0.8	18.1	21.4	0.91146	24.2	0.0	5.1	0.0	35.0	0.0
561	29.46	24.39	20.9	0.0	15.69	0.1	17.3	21.2	0.45573	20.7	0.0	4.7	0.0	35.0	0.0
562	30.62	24.27	21.4	0.0	15.0	0.0	16.0	20.9	0.0	17.0	0.0	4.4	0.0	35.0	0.0
563	31.78	23.93	23.5	0.0	14.38	0.0	12.8	20.5	0.0	14.0	0.0	3.7	0.0	35.0	0.0
564	32.94	23.5	24.0	0.0	13.22	0.0	11.1	20.1	0.0	11.1	0.0	2.9	0.0	35.0	0.0
565	34.18	22.84	24.3	0.0	13.94	0.0	11.3	19.6	0.0	8.5	0.0	2.2	0.0	35.0	0.0
566	36.25	22.15	23.9	0.0	12.09	0.0	11.2	19.1	0.0	5.9	0.0	1.5	0.0	35.0	0.0
567	37.41	21.59	23.5	0.0	13.25	0.0	11.0	18.6	0.0	3.4	0.0	1.8	0.0	35.0	0.0
568	38.56	20.98	22.0	0.0	13.59	0.0	11.1	18.0	0.0	2.6	0.0	2.6		35.0	0.0
569	39.72	19.71	19.4	0.0	13.0	0.0	11.8	17.2	0.0	2.2	0.0	3.7		35.0	0.0
570	40.0	16.83	17.1	0.0	12.28	0.0	11.7	16.1	0.0	0.0	0.0	4.4		35.0	0.0
571	40.0	12.46	14.7	0.0	12.0	0.0	11.5	14.8	0.0	0.0	0.0	3.7		35.0	0.0
572	40.0	8.45	10.1	0.0	13.0	0.0	11.3	13.3	0.0	0.0	0.0	3.7		35.0	0.0
573	40.0	4.85	6.4	0.0	13.19	0.0	10.7	12.1	0.0	0.0	0.0	1.5		35.0	0.0
574	40.0	1.82	4.7	0.0	14.35	0.6	8.2	11.2	0.0	0.0	0.0	0.7		35.0	0.0
575	40.0	0.51	3.3	0.0	15.51	1.9	2.4	10.7	0.0	0.0	0.4	2.6		35.0	0.0
576	40.82	0.0	2.2	4.3	18.0	3.7	0.6	10.4	0.0	0.0	1.2	2.9		35.0	0.0
577	41.0	0.0	1.1	9.1	19.0	5.8	0.1	10.1	0.0	0.0	2.5	2.9		35.0	0.0
578	41.0	0.0	0.1	10.9	19.0	8.1	0.0	9.8	0.0	0.0	4.0	2.9		35.0	0.0
579	41.3	0.0	0.0	10.8	20.14	10.1	0.0	9.6	0.0	0.0	5.5	2.6		35.0	0.0
580	42.0	0.0	0.0	10.3	20.7	11.6	0.0	9.2	0.0	0.0	6.5	2.2		35.0	0.0
581	42.0	0.0	0.0	9.7	20.0	12.5	0.0	8.7	0.0	2.3	7.1	2.2		35.0	0.0
582	42.0	0.0	0.0	9.2	20.61	13.1	0.0	8.0	0.6308600000000001	5.5	8.0	1.8		35.0	0.0
583	42.93	0.0	0.0	9.4	22.54	13.3	0.0	7.1	1.2617	8.6	9.0	1.5		35.0	0.0
584	43.0	0.0	0.0	11.2	24.85	13.3	0.0	6.1	3.0332	10.9	9.8	1.5		35.0	0.0
585	43.0	0.0	0.0	12.8	23.08	13.2	0.0	5.1	4.8047	12.6	10.8	1.5		35.0	0.0
586	43.0	0.0	0.0	12.5	24.0	13.1	0.0	0.0	5.3867	14.1	12.1	1.5		35.0	0.0
587	43.56	0.0	0.0	8.3	24.8	13.1	0.0	0.0	5.9688	16.2	13.1	1.5		35.0	0.0
588	44.71	0.1	0.0	4.6	26.0	13.4	0.0	0.0	6.872999999999999	18.1	13.8	1.1		35.0	0.0
589	45.0	0.69	0.0	3.1	26.0	13.9	0.0	0.0	7.7773	19.5	14.5	0.4		35.0	0.0
590	44.97	3.05	0.0	2.5	24.26	14.8	0.0	0.0	8.5625	20.4	15.1	0.4		35.0	0.0
591	44.18	4.99	0.0	0.8	24.06	16.0	0.0	0.0	9.3477	22.3	15.8	0.4		35.0	0.0
592	44.66	7.09	0.0	0.1	26.0	17.3	2.4	0.0	9.9512	23.9	16.6	0.4		35.0	0.0
593	44.0	8.45	0.0	0.0	26.0	18.7	4.3	0.0	10.5547	25.2	17.5	0.4		35.0	0.0
594	44.0	7.24	0.0	0.0	25.5	20.2	5.2	0.0	10.1484	26.6	18.6	0.0		35.0	0.0
595	44.81	5.6	0.0	0.0	25.66	21.4	5.9	0.0	9.7422	28.0	19.7	0.0		35.0	0.0
596	45.0	4.43	0.0	0.0	26.0	22.3	6.5	0.0	9.724	28.7	20.3	0.0		34.0	0.0
597	45.0	3.2	0.0	0.0	28.92	22.8	7.5	0.0	9.7057	30.0	20.2	0.0		32.0	0.0
598	45.0	1.72	0.0	0.0	30.0	22.7	8.3	0.0	9.6875	31.0	19.2	0.0		31.0	0.0
599	45.44	0.49	1.7	0.0	29.43	21.9	10.2	0.0	9.4746	31.7	17.1	0.0		30.0	0.0
600	46.0	0.15	4.0	0.0	26.22	20.5	11.0	0.0	9.2617	32.8	14.1	0.0		28.0	0.0
601	46.0	0.0	5.9	0.0	23.4	18.8	10.7		9.6914	33.1	10.8	0.0		27.0	0.0
602	46.92	0.0	7.3	0.0	23.0	17.0	11.0		10.1211	33.5	7.5	0.0		26.0	0.0
603	47.0	0.0	7.7	0.0	22.08	15.3	10.2		10.3438	34.0	4.5	0.0		24.0	0.0
604	47.0	0.0	8.1	0.0	23.0	13.9	9.5		10.5664	34.3	2.2	0.0		23.0	0.0
605	47.0	0.0	8.8	0.0	22.77	13.0	8.2		10.7207	34.5	0.8	0.0		22.0	0.0
606	47.0	0.0	9.5	0.0	21.61	12.5	4.1		10.875	34.6	0.2	0.0		20.0	0.0
607	47.0	0.0	11.2	0.0	21.0	12.5	2.0		10.9805	34.3	0.0	0.0		19.0	0.0
608	47.0	0.0	11.3	0.0	20.3	12.8	0.6		11.0859	33.9	0.0	0.0		18.0	0.0
609	47.04	0.0	11.5	0.0	20.86	13.6	1.6		10.8262	33.7	0.0	0.0		16.0	0.0
610	49.0	0.0	10.9	0.0	22.0	14.6	2.1		10.5664	32.9	0.1	0.0		15.0	0.0
611	49.33	0.0	10.4	0.0	21.82	16.0	2.0		9.8333	32.1	0.6	0.0		14.0	0.0
612	49.51	0.0	11.0	0.0	21.0	17.6	1.6		9.1003	31.4	1.7	0.0		12.0	0.0
613	49.0	0.23	11.5	0.0	21.0	19.3	0.0		8.3672	30.4	3.5	0.0		11.0	0.0
614	49.0	0.54	11.9	0.0	21.65	21.1	0.0		8.0156	29.3	5.6	0.0		10.0	0.0
615	49.0	1.76	12.5	0.0	22.0	22.8	1.3		7.6641	28.8	8.1	0.0		8.0	0.0
616	49.0	4.18	12.3	0.0	18.15	24.4	1.8		5.8301	27.7	10.6	0.0		7.0	0.0
617	48.72	7.07	11.5	0.0	18.0	25.7	4.1		3.9961	25.7	13.0	0.0		6.0	0.0
618	48.87	9.64	11.3	0.0	17.72	26.4	5.1		3.7578	23.8	15.1	0.0		4.0	0.0
619	50.0	12.1	11.5	0.0	17.87	26.2	4.8		3.5195	22.8	17.0	0.0		3.0	
620	50.0	14.59	11.9	0.0	19.59	24.8	4.9		4.1504	22.2	18.7	0.0		2.0	
621	50.0	16.8	11.2		20.0	22.2	4.8		4.7813	21.2	20.2	0.0		0.0	
622	50.0	18.71	11.0		18.18	18.5	4.6		5.0371	20.1	21.8	0.0		0.0	
623	49.78	20.45	11.1		13.8	14.1	3.5		5.292999999999999	17.7	23.2	0.0		0.0	
624	49.0	22.03	11.8		10.78	9.7	1.6		4.8711	15.5	24.7	0.0		0.0	
625	49.0	23.45	12.7		10.38	5.9	0.0		4.4492	13.5	26.1	0.0		0.0	
626	49.69	24.75	13.1		11.0	2.9	0.0		4.2383	9.9	27.5	0.0		0.0	
627	50.0	25.97	12.4		10.31	1.1	0.0		4.0273	6.9	28.6	0.0		0.0	
628	50.0	27.01	9.7		10.85	0.2	0.0		4.1927	3.5	29.7	0.0		0.0	
629	50.0	28.09	6.2		7.01	0.0	0.0		4.3581	0.0	30.3	0.0		0.0	
630	49.68	29.16	3.5		8.17	0.0	0.0		4.5234	0.0	30.6	0.0		0.0	
631	49.0	30.21	1.1		8.68	0.0	0.0		3.3301	0.0	30.1	0.0		0.0	
632	49.0	31.26	0.3		7.04	0.0	0.0		2.1367	0.0	28.7	0.0		0.0	
633	48.2	32.15	0.0		7.28	0.0	0.0		2.75	0.0	26.7	0.0		0.0	
634	48.0	33.05	0.0		6.41	0.0	0.0		3.3633	0.0	24.0	0.0		0.0	
635	48.0	33.82	0.0		7.91	0.0	0.0		5.3555	0.0	20.7	0.0		0.0	
636	48.27	34.61	0.0		10.11	0.0	0.0		7.3477	0.0	16.8	0.0		1.0	
637	49.0	35.42	0.0		11.0	0.3	1.4		9.4336	0.0	13.0	0.0		2.0	
638	49.58	36.09	0.0		11.0	0.9	1.6		11.5195	0.0	9.1	0.0		3.0	
639	50.0	36.8	0.0		12.17	2.1	2.1		11.7168	0.0	5.5	0.0		4.0	
640	50.0	37.38	0.0		13.74	4.0	2.5		11.9141	0.0	2.9	0.0		4.0	
641	50.0	38.05	0.0		14.0	6.5	3.5		11.3848	2.8	1.2	0.0		5.0	
642	50.0	38.68	0.0		16.0	9.1	6.2		10.8555	6.0	0.3	0.0		6.0	
643	50.0	39.34	0.0		15.57	11.3	10.0		10.388	8.9	0.0	0.0		7.0	
644	50.0	39.86	0.0		14.0	12.9	10.5		9.9206	10.8	0.2	0.0		8.0	
645	50.0	40.41	0.0		14.53	13.9	12.4		9.4531	12.0	0.6	0.0		9.0	
646	50.0	40.63	0.0		17.06	14.7	13.6		9.2051	13.4	1.5	0.0		9.0	
647	50.0	39.81	0.0		18.0	15.5	15.5		8.957	15.3	2.7	0.0		10.0	
648	50.0	37.98	0.0		17.0	16.6	16.9		8.8633	16.0	4.6	0.0		11.0	
649	50.0	35.89	0.0		15.84	17.7	19.3		8.7695	17.8	6.8	0.0		12.0	
650	50.47	33.71	0.0		14.68	18.9	20.5		8.6777	18.9	9.1	0.0		13.0	
651	51.0	31.62	0.0		14.0	19.8	21.6		8.5859	19.8	11.5	0.0		13.0	
652	51.0	29.47	0.0		14.0	20.6	22.6		8.543	20.8	13.8	0.0		14.0	
653	51.0	28.02	1.6		14.0	21.1	23.4		8.5	21.6	16.0	0.0		15.0	
654	51.0	26.56	3.5		14.0	21.5	24.0		8.5977	22.8	18.0	1.5		16.0	
655	51.0	24.67	5.4		15.1	22.0	24.6		8.6953	23.6	19.7	3.3		16.0	
656	51.42	22.02	8.1		16.0	22.5	25.4		8.6699	24.5	21.5	4.4		17.0	
657	52.0	19.47	11.0		16.0	23.0	26.3		8.6445	25.3	22.8	5.1		18.0	
658	52.0	16.04	14.3		16.57	23.4	27.2		8.623	26.4	24.2	4.7		19.0	
659	52.0	12.49	16.7		14.07	23.9	25.1		8.6016	27.2	25.6	5.5		19.0	
660	52.0	8.9	18.0		13.89	24.2	25.6		8.3542	27.8	26.7	6.6		20.0	
661	52.2	5.63	19.1		14.95	24.4	25.7		8.1068	28.3	27.8	6.6		21.0	
662	53.0	2.86	21.1		14.0	24.5	25.4		7.8594	29.1	29.0	7.3		21.0	
663	53.0	0.73	22.8		14.0	24.5	23.9		7.2969	29.7	30.1	7.7		22.0	
664	53.0	0.0	23.4		14.0	24.5	22.6		6.7344	30.6	31.2	8.0		23.0	
665	53.0	0.0	23.8		14.0	24.6	20.8		5.1914	31.4	32.4	8.0		23.0	
666	53.0	0.0	22.4		14.83	24.7	17.2		3.6484	31.3	33.4	6.9		24.0	
667	53.0	0.0	20.7		14.01	25.0	14.6		2.5293	31.4	34.5	5.8		25.0	
668	53.0	0.0	18.9		16.15	25.4	12.8		1.4102	31.5	35.5	4.0		25.0	
669	53.0	0.0	16.2		17.0	25.9	11.4		0.70508	33.2	36.7	3.3		26.0	
670	52.38	0.0	14.6		17.0	26.3	10.4		0.0	33.9	37.7	4.4		27.0	
671	52.0	0.0	13.1		17.62	26.8	8.1		0.0	34.8	38.7	5.5		27.0	
672	52.93	0.0	9.9		18.78	27.2	5.5		0.0	35.5	39.7	7.3		28.0	
673	52.91	0.0	6.3		19.94	27.5	3.3		0.0	36.3	40.7	9.1		29.0	
674	52.25	0.0	4.2		18.19	27.7	1.1		0.0	37.1	41.7	11.0		29.0	
675	53.0	0.0	2.2		20.25	27.8	0.6		0.0013020999999999998	36.7	42.5	12.4		30.0	
676	53.0	0.23	1.1		20.18	27.7	2.1		0.0026041999999999997	36.0	43.5	13.9		30.0	
677	53.0	1.15	0.1		20.13	27.5	0.6		0.003906300000000001	36.8	44.5	15.0		31.0	
