,Acc,B_in_series,B_out_series,BinNo,Braking,Coasting,Cruise,EE A,EE GEN,EE RB1,EE RB2,Eng_Tract,Eng_series,Eng_tmp_series,Fuel flag,GEN flag1,GEN flag2,Idle,Jerk,New Bin,Old Bin,Power(kW),RB_Flag_series,SOC,SOC_hg_series,SOC_low_series,SOC_series,acceleration,dErr_series,new_bin_1,sigErr_series,speed,stp,New Bin_series,New Bin 1_series,Abs Trctv Pwr
301,0.36,0.0,7.614079419617417,1,False,False,False,0.0,0.0,0.0,0.0,1.4434552212512741,0.0,0.0,True,False,False,True,0.12,1,1,1.4434552212512741,False,58.12392957031702,False,False,59.878619155165694,0.36,0.012017170801165378,1,0.12138084483430589,0.6,0.0844125860380862,1,-1,1.4434552212512741
302,-0.6,0.0,5.691471969696968,1,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,-0.96,1,1,0.0,False,58.119887331702174,False,False,59.86963640268827,-0.6,0.008982752477422196,-1,0.13036359731172809,0.0,0.0,1,-1,0.0
303,1.42,46.17,16.87591485404696,12,False,False,False,8.397056028712289,0.0,0.0,0.0,0.0,51.300000000000004,51.300000000000004,False,False,False,False,0.0,12,12,8.397056028712289,False,58.09817452063634,False,False,59.91587075424438,1.42,-0.04623435155610878,-1,0.08412924575561931,1.42,0.4910559081118297,12,12,8.397056028712289
304,0.5800000000000001,46.17,14.042307418553548,12,False,False,True,6.269640238292543,0.0,0.0,0.0,0.0,51.300000000000004,51.300000000000004,False,False,False,False,-0.8399999999999999,12,12,6.269640238292543,False,58.08093859465136,False,False,59.96657733975802,0.58,-0.05070658551363749,-1,0.033422660241981816,2.0,0.36664562797032413,12,12,6.269640238292543
305,1.08,46.17,25.34559935804893,12,False,False,False,14.755925760626887,0.0,0.0,0.0,0.0,51.300000000000004,51.300000000000004,False,False,False,False,0.5,12,12,14.755925760626887,False,58.04584432371196,False,False,59.9994441337005,1.08,-0.03286679394248182,-1,0.0005558662994999963,3.08,0.8629196351243793,12,12,14.755925760626887
306,2.55,92.34,78.14301520548295,13,False,False,False,0.0,0.0,0.0,0.0,54.3951696305634,102.60000000000001,102.60000000000001,True,False,False,False,1.4699999999999998,13,13,54.3951696305634,False,58.04180208509712,True,False,60.02185099101507,2.55,-0.022406857314571482,13,-0.021850991015071486,5.63,3.181004071962772,13,13,54.3951696305634
307,-1.63,0.0,5.691471969696968,11,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,-4.18,12,11,-16.693480274758382,False,58.037759846482274,True,False,60.01286823853764,-1.63,0.008982752477429301,-1,-0.012868238537642185,4.0,-0.9762269166525368,1,-1,16.693480274758382
308,0.0,46.17,12.189619579619023,12,False,False,True,4.878679262577282,0.0,0.0,0.0,0.0,51.300000000000004,51.300000000000004,False,False,False,False,0.0,12,12,4.878679262577282,False,58.02345102692767,True,False,60.06649888945365,0.0,-0.05363065091600561,-1,-0.06649888945364779,4.0,0.2853028808524726,12,12,4.878679262577282
309,-0.6600000000000001,0.0,5.691471969696968,11,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,-0.6600000000000001,12,11,-3.2249953404842695,False,58.01940878831282,True,False,60.05751613697622,-0.66,0.008982752477429301,-1,-0.05751613697621849,3.34,-0.18859621874177013,1,-1,3.2249953404842695
310,-1.9699999999999998,0.0,5.691471969696968,11,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,12,11,-7.264869536587266,False,58.01536654969798,True,False,60.0485333844988,-1.97,0.00898275247741509,-1,-0.0485333844988034,1.37,-0.42484617173024947,1,-1,7.264869536587266
311,-0.3700000000000001,0.0,5.691471969696968,11,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,12,11,-0.009324006417283329,False,58.011324311083136,True,False,60.039550632021374,-0.37,0.008982752477429301,-1,-0.0395506320213741,1.0,-0.0005452635331744636,1,-1,0.009324006417283329
312,-1.0,0.0,5.691471969696968,1,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,1,0.0,False,58.00728207246829,True,False,60.03056787954396,-1.0,0.00898275247741509,-1,-0.03056787954395901,0.0,0.0,1,-1,0.0
313,0.0,0.0,5.691471969696968,1,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,1,0.0,False,58.00323983385345,True,False,60.02158512706654,0.0,0.008982752477422196,-1,-0.021585127066536813,0.0,0.0,1,-1,0.0
314,0.0,0.0,5.691471969696968,1,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,1,0.0,False,57.999197595238606,True,False,60.01260237458912,0.0,0.00898275247741509,-1,-0.012602374589121723,0.0,0.0,1,-1,0.0
315,0.0,0.0,5.691471969696968,1,False,False,False,0.0,14.00561683332976,0.0,0.0,14.00561683332976,0.0,0.0,True,True,True,True,0.0,1,1,0.0,False,58.01173397503443,True,False,60.00361962211169,0.0,0.008982752477429301,1,-0.003619622111692422,0.0,0.0,1,-1,0.0
316,0.0,0.0,5.691471969696968,1,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,1,0.0,False,58.00769173641959,False,False,59.99463686963428,0.0,0.00898275247741509,-1,0.005363130365722668,0.0,0.0,1,-1,0.0
317,0.0,0.0,5.691471969696968,1,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,1,0.0,False,58.003649497804744,False,False,59.98565411715685,0.0,0.008982752477429301,-1,0.01434588284315197,0.0,0.0,1,-1,0.0
318,0.0,0.0,5.691471969696968,1,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,1,0.0,False,57.9996072591899,False,False,59.976671364679426,0.0,0.008982752477422196,-1,0.023328635320574165,0.0,0.0,1,-1,0.0
319,0.23,0.0,6.296674992162137,1,False,False,False,0.0,14.002749185670694,0.0,0.0,14.457123510877095,0.0,0.0,True,True,True,True,0.23,1,1,0.4543743252063997,False,58.01214024451643,False,False,59.96673343066402,0.23,0.009937934015404437,1,0.0332665693359786,0.23,0.02657159796528653,1,-1,0.4543743252063997
320,1.16,46.17,15.046919629763305,12,False,False,False,7.023882994224605,0.0,0.0,0.0,0.0,51.300000000000004,51.300000000000004,False,False,False,False,0.9299999999999999,12,12,7.023882994224605,False,57.99331710734472,True,False,60.01585445397563,1.16,-0.04912102331160639,-1,-0.01585445397562779,1.39,0.4107533914751231,12,12,7.023882994224605
321,0.6100000000000001,46.17,14.306721501984518,12,False,False,True,0.0,14.046780248586941,0.0,0.0,20.514937292437786,51.300000000000004,51.300000000000004,True,True,True,False,-0.5499999999999998,12,12,6.468157043850846,False,58.00590221277414,True,False,60.06614371928184,0.61,-0.05028926530621192,12,-0.06614371928183971,2.0,0.37825479788601435,12,12,6.468157043850846
322,2.1100000000000003,46.17,50.58697318051548,12,False,False,False,33.70664439905832,0.0,0.0,0.0,0.0,51.300000000000004,51.300000000000004,False,False,False,False,1.5000000000000002,12,12,33.70664439905832,False,57.93092848342054,True,False,60.05917248635805,2.11,0.006971232923788762,-1,-0.059172486358050946,4.11,1.9711487952665683,12,12,33.70664439905832
323,0.8899999999999997,46.17,33.44407511196496,12,False,False,True,0.0,14.48350061605624,0.0,0.0,35.31960000320821,51.300000000000004,51.300000000000004,True,True,True,False,-1.2200000000000006,12,12,20.836099387151968,False,57.944030540042505,True,False,60.079257595082844,0.89,-0.020085108724792633,12,-0.07925759508284358,5.0,1.2184853442778927,12,12,20.836099387151968
324,1.0199999999999996,46.17,42.58332971404109,12,False,False,False,0.0,14.391786219702468,0.0,0.0,42.08945517700114,51.300000000000004,51.300000000000004,True,True,True,False,0.1299999999999999,12,12,27.697668957298678,False,57.95702403322182,True,False,60.08491837520589,1.02,-0.005660780123044162,12,-0.08491837520588774,6.02,1.6197467226490454,12,12,27.697668957298678
325,1.1600000000000001,46.17,54.16880303890889,12,False,False,False,0.0,14.300831767447256,0.0,0.0,50.69664238759018,51.300000000000004,51.300000000000004,True,True,True,False,0.14000000000000057,12,12,36.395810620142925,False,57.969909862513525,True,False,60.07229400172276,1.16,0.012624373483127727,12,-0.07229400172276002,7.18,2.1284099777861356,12,12,36.395810620142925
326,0.15000000000000036,46.17,22.562757156986315,12,False,False,True,0.0,14.210630962405325,0.0,0.0,26.877254455318422,51.300000000000004,51.300000000000004,True,True,True,False,-1.0099999999999998,12,12,12.666623492913095,False,57.98268892001896,True,False,60.10955290772498,0.15,-0.03725890600222215,12,-0.10955290772498216,7.33,0.74073821595983,12,12,12.666623492913095
327,-0.8399999999999999,0.0,5.691471969696968,11,False,True,False,0.0,14.121177559867292,0.0,0.0,26.877254455318422,0.0,0.0,True,True,True,False,-0.9900000000000002,12,11,-10.067256161620035,False,57.99536209044752,True,False,60.10057015524756,-0.84,0.008982752477422196,12,-0.10057015524755997,6.49,-0.5887284305040956,1,-1,10.067256161620035
328,0.5099999999999998,46.17,32.89446645382161,12,False,False,True,0.0,14.03246536686735,0.0,0.0,34.45592956565845,51.300000000000004,51.300000000000004,True,True,True,False,0.0,12,12,20.4234641987911,False,58.00793025117793,True,False,60.12152270187978,0.51,-0.020952546632223346,12,-0.12152270187978331,7.0,1.1943546315082512,12,12,20.4234641987911
329,0.0,46.17,17.16182848967889,12,False,False,True,8.611714268072026,0.0,0.0,0.0,0.0,51.300000000000004,51.300000000000004,False,False,False,False,-0.5099999999999998,12,12,8.611714268072026,False,57.985765718227924,True,False,60.16730580085441,0.0,-0.04578309897462418,-1,-0.1673058008544075,7.0,0.5036090215246798,12,12,8.611714268072026
330,0.0,46.17,17.16182848967889,12,False,False,True,0.0,14.099639972404532,0.0,0.0,22.71135424047656,51.300000000000004,51.300000000000004,True,True,True,False,0.0,12,12,8.611714268072026,False,57.99841339435314,True,False,60.21308889982904,0.0,-0.04578309897463129,12,-0.21308889982903878,7.0,0.5036090215246798,12,12,8.611714268072026
331,0.0,46.17,17.16182848967889,12,False,False,True,0.0,14.011106239527997,0.0,0.0,22.622820507600025,51.300000000000004,51.300000000000004,True,True,True,False,0.0,12,12,8.611714268072026,False,58.01095627202562,True,False,60.25887199880366,0.0,-0.04578309897462418,12,-0.25887199880366296,7.0,0.5036090215246798,12,12,8.611714268072026
332,0.0,46.17,17.16182848967889,12,False,False,True,8.611714268072026,0.0,0.0,0.0,0.0,51.300000000000004,51.300000000000004,False,False,False,False,0.0,12,12,8.611714268072026,False,57.988791739075616,True,False,60.30465509777828,0.0,-0.045783098974617076,-1,-0.30465509777828004,7.0,0.5036090215246798,12,12,8.611714268072026
333,0.4299999999999997,46.17,31.965723341741644,12,False,False,True,0.0,14.07845782647069,0.0,0.0,33.80464027157439,51.300000000000004,51.300000000000004,True,True,True,False,0.4299999999999997,12,12,19.726182445103703,False,58.00141434163794,True,False,60.3270734637162,0.43,-0.022418365937916462,12,-0.3270734637161965,7.43,1.1535779207662984,12,12,19.726182445103703
334,0.5700000000000003,46.17,38.94714103594605,12,False,False,True,24.96769122155849,0.0,0.0,0.0,0.0,51.300000000000004,51.300000000000004,False,False,False,False,0.14000000000000057,12,12,24.96769122155849,False,57.94483066526729,True,False,60.338473177990274,0.57,-0.011399714274077155,-1,-0.33847317799027365,8.0,1.4600989018455255,12,12,24.96769122155849
335,0.0,46.17,18.85167069519231,12,False,False,True,0.0,14.386185343128972,0.0,0.0,24.266599342256367,51.300000000000004,51.300000000000004,True,True,True,False,-0.5700000000000003,12,12,9.880413999127395,False,57.95781752862111,True,False,60.38158922802942,0.0,-0.04311605003914565,12,-0.3815892280294193,8.0,0.577801988253064,12,12,9.880413999127395
336,-0.9100000000000001,0.0,5.691471969696968,11,False,True,False,0.0,14.295277299652206,0.0,0.0,24.266599342256367,0.0,0.0,True,True,True,False,-0.9100000000000001,12,11,-12.621525480605044,False,57.97069678302196,True,False,60.37260647555199,-0.91,0.008982752477429301,12,-0.37260647555199,7.09,-0.7381009052985406,1,-1,12.621525480605044
337,3.9700000000000006,180.0,191.12232477272727,15,False,False,False,0.0,14.205122518846302,0.0,0.0,173.34676855641862,200.0,200.0,True,True,True,False,0.0,15,15,159.14164603757231,False,57.98346932011598,True,False,60.35505230135262,3.97,0.017554174199368333,15,-0.35505230135262167,11.06,9.306529008045164,15,15,159.14164603757231
338,1.83,93.44378860911678,131.41094406769386,13,False,False,False,0.0,14.115714759188144,0.0,0.0,108.50338002092224,103.82643178790752,102.60000000000001,True,True,True,False,-2.1400000000000006,14,13,94.3876652617341,False,57.99613602416116,True,False,60.29512939185361,1.83,0.05992290949901502,14,-0.29512939185360665,12.89,5.519746506534157,13,13,94.3876652617341
339,1.5999999999999996,94.32774229787906,132.6002172421275,13,False,False,False,0.0,14.02704783087188,0.0,0.0,109.30759560650728,104.80860255319895,102.60000000000001,True,True,True,False,-0.23000000000000043,14,13,95.2805477756354,False,58.008697772088546,True,False,60.234724601853216,1.6,0.06040479000039056,14,-0.23472460185321609,14.49,5.571961858224292,13,13,95.2805477756354
340,-3.0299999999999994,90.43800010314435,5.691471969696968,0,True,False,False,0.0,0.0,100.0,100.0,0.0,0.0,0.0,False,False,False,False,-4.629999999999999,0,0,-100.4866667812715,True,58.12302674559491,True,False,60.36847859196283,-3.03,-0.13375399010961075,-1,-0.36847859196282684,11.46,-5.87641326206266,0,-1,100.4866667812715
341,1.6199999999999992,92.34,121.18673401663351,13,False,False,False,0.0,0.0,0.0,0.0,86.71153283959902,102.60000000000001,102.60000000000001,True,False,False,False,0.0,13,13,86.71153283959902,False,58.11898450698007,True,False,60.322950287012326,1.62,0.04552830495050131,13,-0.32295028701232553,13.08,5.070849873660761,13,13,86.71153283959902
342,3.4700000000000006,180.0,191.12232477272727,16,False,False,False,0.0,0.0,0.0,0.0,211.56204367328772,200.0,200.0,True,False,False,False,1.8500000000000014,16,16,211.56204367328772,False,58.114942268365226,True,False,60.30539611281295,3.47,0.01755417419937544,16,-0.3053961128129501,16.55,12.372049337619163,15,15,211.56204367328772
343,-0.5500000000000007,0.0,5.691471969696968,11,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,-4.020000000000001,12,11,-8.3705263585138,False,58.11090002975038,True,False,60.296413360335535,-0.55,0.00898275247741509,-1,-0.296413360335535,16.0,-0.4895044654101637,1,-1,8.3705263585138
344,-0.6600000000000001,0.0,5.691471969696968,11,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,12,11,-13.709877017843207,False,58.10685779113554,True,False,60.287430607858106,-0.66,0.008982752477429301,-1,-0.2874306078581057,15.34,-0.8017471940259184,1,-1,13.709877017843207
345,-3.0199999999999996,96.78527053486556,5.691471969696968,0,True,False,False,0.0,0.0,100.0,100.0,0.0,0.0,0.0,False,False,False,False,0.0,0,0,-107.53918948318396,True,58.22118676464191,True,False,60.43120238589657,-3.02,-0.14377177803846308,-1,-0.4312023858965688,12.32,-6.288841490244676,0,-1,107.53918948318396
346,0.6799999999999997,46.17,66.6164289335345,12,False,False,True,0.0,0.0,0.0,0.0,45.741239189309944,51.300000000000004,51.300000000000004,True,False,False,False,0.0,12,12,45.741239189309944,False,58.21714452602706,True,False,60.39893213821106,0.68,0.0322702476855099,12,-0.3989321382110589,13.0,2.6749262683806982,12,12,45.741239189309944
347,0.0,46.17,27.65942064137152,12,False,False,True,16.49309650371982,0.0,0.0,0.0,0.0,51.300000000000004,51.300000000000004,False,False,False,False,-0.6799999999999997,12,12,16.49309650371982,False,58.17839459274951,True,False,60.428147067754345,0.0,-0.029214929543286416,-1,-0.4281470677543453,13.0,0.9645085674689953,12,12,16.49309650371982
348,0.0,46.17,27.65942064137152,12,False,False,True,16.49309650371982,0.0,0.0,0.0,0.0,51.300000000000004,51.300000000000004,False,False,False,False,0.0,12,12,16.49309650371982,False,58.13964465947196,True,False,60.45736199729763,0.0,-0.029214929543286416,-1,-0.4573619972976317,13.0,0.9645085674689953,12,12,16.49309650371982
349,2.8599999999999994,180.0,191.12232477272727,15,False,False,False,0.0,0.0,0.0,0.0,170.61846247001742,200.0,200.0,True,False,False,False,2.8599999999999994,15,15,170.61846247001742,False,58.13560242085712,True,False,60.439807823098256,2.86,0.01755417419937544,15,-0.4398078230982563,15.86,9.977687863743707,15,15,170.61846247001742
350,-3.8599999999999994,124.31404278664841,5.691471969696968,0,True,False,False,0.0,0.0,100.0,100.0,0.0,0.0,0.0,False,False,False,False,-6.719999999999999,0,0,-138.12671420738712,True,58.249931394363486,True,False,60.62702778966541,-3.86,-0.1872199665671559,-1,-0.6270277896654122,12.0,-8.077585626162989,0,-1,138.12671420738712
351,-0.2699999999999996,46.17,11.398976465777881,12,False,False,True,4.285080225567628,0.0,0.0,0.0,0.0,51.300000000000004,51.300000000000004,False,False,False,False,0.0,12,12,4.285080225567628,False,58.23687173103154,True,False,60.6819062990313,-0.27,-0.05487850936588501,-1,-0.6819062990312972,11.73,0.25058948687529986,12,12,4.285080225567628
352,-0.7300000000000004,0.0,5.691471969696968,11,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,12,11,-12.781670045656613,False,58.2328294924167,True,False,60.67292354655388,-0.73,0.00898275247741509,-1,-0.6729235465538821,11.0,-0.7474660845413224,1,-1,12.781670045656613
353,0.0,46.17,24.054368910074217,12,False,False,True,13.786495764896433,0.0,0.0,0.0,0.0,51.300000000000004,51.300000000000004,False,False,False,False,0.0,12,12,13.786495764896433,False,58.199775267764615,True,False,60.70782826733975,0.0,-0.03490472078586748,-1,-0.7078282673397496,11.0,0.8062278225085633,12,12,13.786495764896433
354,0.0,46.17,24.054368910074217,12,False,False,True,13.786495764896433,0.0,0.0,0.0,0.0,51.300000000000004,51.300000000000004,False,False,False,False,0.0,12,12,13.786495764896433,False,58.16672104311253,True,False,60.7427329881256,0.0,-0.03490472078585327,-1,-0.7427329881256028,11.0,0.8062278225085633,12,12,13.786495764896433
355,0.9000000000000004,49.924043263299666,72.85938604384054,12,False,False,True,0.0,0.0,0.0,0.0,50.428326528585515,55.47115918144407,51.300000000000004,True,False,False,False,0.9000000000000004,12,12,50.428326528585515,False,58.16267880449769,True,False,60.706534530454306,0.9,0.036198457671297035,12,-0.7065345304543058,11.9,2.949024943192135,12,12,50.428326528585515
356,0.9900000000000002,92.34,83.69477857174091,13,False,False,True,0.0,0.0,0.0,0.0,58.563322530682555,102.60000000000001,102.60000000000001,True,False,False,False,0.08999999999999986,13,13,58.563322530682555,False,58.158636565882844,True,False,60.72017913498122,0.99,-0.013644604526916737,13,-0.7201791349812225,12.89,3.424755703548687,13,13,58.563322530682555
357,-2.530000000000001,66.40417551438877,5.691471969696968,0,True,False,False,0.0,0.0,73.78241723820975,73.78241723820975,0.0,0.0,0.0,False,False,False,False,-3.5200000000000014,0,0,-73.78241723820975,True,58.2419314688852,True,False,60.81600095244444,-2.53,-0.09582181746321794,-1,-0.8160009524444405,10.36,-4.31476124200057,0,-1,73.78241723820975
