	HD-UDDS	OCTA	Manhattan	NYBC	NYCC	WMATA	Paris	ETC-Urban	SF	KCMC	Beeline	CSHVC	CBD (SAE)	WVU-5PEAK	Custom Input
23111															28.39855078
23112															26.2528825
23113															23.17515922
23114															19.50519266
23115															16.18474672
23116															12.65070484
23117															9.068118437
23118															6.825361094
23119															6.553511719
23120															7.903049687
23121															9.097245156
23122															9.825413125
23123															10.79630375
23124															12.40798219
23125															14.11674969
23126															14.86433547
23127															14.31092781
23128															13.21382141
23129															12.16525953
23130															11.20407781
23131															9.738032969
23132															7.990429844
23133															5.970977344
23134															3.368990469
23135															0.757294688
23136															0.019417813
23137															0.0
23138															0.0
23139															0.0
23140															0.0
23141															0.0
23142															0.0
23143															0.0
23144															0.0
23145															0.0
23146															0.0
23147															0.0
23148															0.0
23149															0.0
23150															0.0
23151															0.0
23152															0.0
23153															0.0
23154															0.0
23155															0.0
23156															0.0
23157															0.0
23158															0.0
23159															0.0
23160															0.0
23161															0.0
23162															0.0
23163															0.0
23164															0.0
23165															0.0
23166															0.0
23167															0.0
23168															0.0
23169															0.0
23170															0.0
23171															0.0
23172															0.0
23173															0.0
23174															0.0
23175															0.0
23176															0.0
23177															0.0
23178															0.0
23179															0.0
23180															0.0
23181															0.0
23182															0.0
23183															0.0
23184															0.0
23185															0.0
23186															0.0
23187															0.0
23188															0.0
23189															0.0
23190															0.0
23191															0.0
23192															0.0
23193															0.0
23194															0.0
23195															0.0
23196															0.0
23197															0.0
23198															0.0
23199															0.0
23200															0.0
23201															0.0
23202															0.0
23203															0.0
23204															0.0
23205															0.0
23206															0.0
23207															0.0
23208															0.0
23209															0.0
23210															0.0
23211															0.0
23212															0.0
23213															0.0
23214															0.0
23215															0.0
23216															0.0
23217															0.0
23218															0.0
23219															0.0
23220															0.0
23221															0.0
23222															0.0
23223															0.0
23224															0.0
23225															0.0
23226															0.0
23227															0.0
23228															0.0
23229															0.0
23230															0.0
23231															0.0
23232															0.0
23233															0.0
23234															0.0
23235															0.0
23236															0.932055
23237															3.165103438
23238															5.087466875
23239															6.262244531
23240															7.106919375
23241															7.155463906
23242															6.922450156
23243															5.563203281
23244															3.922398125
23245															3.660257656
23246															5.339898438
23247															6.747689844
23248															7.407895469
23249															9.339967813
23250															12.51478016
23251															15.46628766
23252															17.07796609
23253															18.61197328
23254															20.28190516
23255															22.01009047
23256															23.69944016
23257															25.18490281
23258															26.74803672
23259															28.15582813
23260															29.13642766
23261															30.00052031
23262															30.74810609
23263															31.40831172
23264															32.07822625
23265															32.74814078
23266															33.29183953
23267															33.74815812
23268															34.49574391
23269															34.94235359
23270															35.31129203
23271															35.44721672
23272															35.35012766
23273															35.33070984
23274															35.24332969
23275															35.30158313
23276															35.44721672
23277															35.55401469
23278															35.65110375
23279															35.59285031
23280															35.93266203
23281															36.32101828
23282															36.55403203
23283															36.61228547
23284															36.59286766
23285															36.55403203
23286															36.43752516
23287															36.5054875
23288															36.59286766
23289															36.65112109
23290															36.85500813
23291															36.94238828
23292															37.44725141
23293															38.50552219
23294															39.31136141
23295															39.41815938
23296															39.13660109
23297															38.97154969
23298															38.88416953
23299															38.70940922
23300															38.61232016
23301															38.46668656
23302															38.33076188
23303															37.81618984
23304															37.01035063
23305															36.28218266
23306															35.54430578
23307															34.80642891
23308															34.07826094
23309															33.41805531
23310															32.59279828
23311															29.99081141
23312															27.51504031
23313															24.25284781
23314															20.20423391
23315															16.54397625
23316															12.65070484
23317															8.728306719
23318															5.767090313
23319															2.271884063
23320															0.1553425
23321															0.0
23322															0.0
23323															0.0
23324															0.0
23325															0.0
23326															0.0
23327															0.0
23328															0.0
23329															0.0
23330															0.0
23331															0.0
23332															0.0
23333															0.0
23334															0.0
23335															1.330120156
23336															4.252500938
23337															7.271970781
23338															9.369094531
23339															11.05844422
23340															12.97109875
23341															15.83522609
23342															18.6411
23343															21.38872047
23344															23.73827578
23345															25.36937203
23346															26.69949219
23347															28.40825969
23348															30.16557172
23349															31.96171937
23350															33.64136016
23351															34.91322688
23352															35.97149766
23353															36.8161725
23354															37.68026516
23355															38.69970031
23356															39.06863875
23357															39.49583062
23358															39.29194359
23359															39.14631
23360															39.24339906
23361															39.38903266
23362															39.71913547
23363															39.89389578
23364															40.13661844
23365															40.27254313
23366															40.41817672
23367															40.46672125
23368															40.58322813
23369															40.63177266
23370															40.71915281
23371															40.61235484
23372															40.60264594
23373															40.43759453
23374															39.86476906
23375															39.47641281
23376															39.32107031
23377															39.59291969
23378															39.74826219
23379															39.78709781
23380															39.84535125
23381															39.71913547
23382															39.55408406
23383															39.18514563
23384															37.83560766
23385															36.51519641
23386															35.22391188
23387															32.55396266
23388															29.80634219
23389															27.04901281
23390															23.66060453
23391															19.01974734
23392															14.67015734
23393															9.86424875
23394															6.068066406
23395															2.776747188
23396															0.456318594
23397															0.019417813
23398															0.0
23399															0.0
23400															0.0
23401															0.281558281
23402															2.116541563
23403															5.184555938
23404															7.903049687
23405															10.07784469
23406															11.62156078
23407															13.94198938
23408															16.63135641
23409															19.06829188
23410															20.93240188
23411															22.84505641
23412															24.68974859
23413															26.47618734
23414															28.16553703
23415															29.52478391
23416															30.136445
23417															30.69956156
23418															30.93257531
23419															30.42771219
23420															27.88397875
23421															24.48586156
23422															20.92269297
23423															17.39836
23424															13.60217766
23425															9.388512344
23426															6.262244531
23427															3.543750781
23428															0.786421406
23429															0.048544531
23430															0.009708906
23431															0.0
23432															0.0
23433															0.242722656
23434															2.650531406
23435															5.679710156
23436															8.068101094
23437															10.05842688
23438															12.05846156
23439															14.81579094
23440															17.74788063
23441															20.76735047
23442															23.301375
23443															25.14606719
23444															26.69949219
23445															27.98106781
23446															28.68981797
23447															29.02962969
23448															29.14613656
23449															29.31118797
23450															29.55391063
23451															29.43740375
23452															28.33058844
23453															25.01985141
23454															21.84503906
23455															18.54401094
23456															15.44686984
23457															12.39827328
23458															10.32056734
23459															10.36911188
23460															11.04873531
23461															12.48565344
23462															15.30123625
23463															18.14594578
23464															20.16539828
23465															21.30134031
23466															20.73822375
23467															18.16536359
23468															14.82549984
23469															12.56332469
23470															10.28173172
23471															8.009847656
23472															5.000086719
23473															1.737894219
23474															0.145633594
23475															0.0
23476															0.0
23477															0.0
23478															0.0
23479															0.0
23480															0.0
23481															0.0
23482															0.0
23483															0.0
23484															0.0
23485															0.0
23486															0.0
23487															0.0
23488															0.0
23489															0.0
23490															0.0
23491															0.0
23492															0.0
23493															0.0
23494															0.0
23495															0.0
23496															0.0
23497															0.0
23498															0.0
23499															0.0
23500															0.0
23501															0.0
23502															0.0
23503															0.0
23504															0.0
23505															0.0
23506															0.0
23507															1.669931875
23508															4.456387969
23509															7.097210469
23510															9.194334219
23511															11.07786203
23512															12.83517406
23513															15.13618484
23514															17.47603125
23515															19.79645984
23516															21.76736781
23517															23.42759078
23518															24.34022797
23519															25.03926922
23520															25.68976594
23521															26.16550234
23522															26.75774563
23523															27.55387594
23524															28.31117063
23525															29.06846531
23526															29.73837984
23527															30.31120531
23528															30.71897938
23529															30.95199312
23530															30.96170203
23531															31.03937328
23532															31.03937328
23533															31.03937328
23534															31.18500688
23535															31.39860281
23536															31.41802063
23537															31.27238703
23538															31.24326031
23539															31.08791781
23540															31.02966438
23541															31.01024656
23542															30.98111984
23543															30.87432188
23544															30.74810609
23545															30.18498953
23546															27.94223219
23547															24.72858422
23548															21.32075812
23549															18.09740125
23550															14.34976344
23551															10.80601266
23552															8.893358125
23553															8.553546406
23554															9.077827344
23555															9.757450781
23556															10.42736531
23557															11.80603
23558															13.57305094
23559															15.73813703
23560															17.98089438
23561															20.02947359
23562															22.17514187
23563															24.05866969
23564															25.75772828
23565															27.650965
23566															28.28204391
23567															28.58302
23568															28.26262609
23569															27.69950953
23570															27.76747188
23571															28.18495484
23572															28.16553703
23573															28.69952688
23574															29.18497219
23575															29.75779766
23576															30.28207859
23577															30.72868828
23578															31.16558906
23579															31.49569188
23580															32.11706188
23581															32.27240438
23582															32.18502422
23583															31.59278094
23584															30.45683891
23585															28.30146172
23586															25.91307078
23587															22.66058719
23588															19.11683641
23589															18.27216156
23590															19.11683641
23591															20.83531281
23592															21.55377188
23593															20.91298406
23594															20.10714484
23595															19.54402828
23596															19.67024406
23597															20.59259016
23598															22.01979937
23599															24.14604984
23600															25.95190641
23601															27.77718078
23602															29.57332844
23603															31.02966438
23604															32.26269547
23605															33.18504156
23606															33.64136016
23607															33.73844922
23608															33.31125734
23609															32.38891125
23610															31.31122266
23611															31.01024656
23612															31.49569188
23613															31.79666797
23614															32.08793516
23615															32.08793516
23616															31.78695906
23617															31.68987
23618															31.20442469
23619															30.94228422
23620															30.79665062
23621															30.757815
23622															30.80635953
23623															30.74810609
23624															30.92286641
23625															31.10733562
23626															31.15588016
23627															30.80635953
23628															30.68014375
23629															30.64130813
23630															30.80635953
23631															31.01024656
23632															30.96170203
23633															30.92286641
23634															30.80635953
23635															30.78694172
23636															30.84519516
23637															30.93257531
23638															30.87432188
23639															30.45683891
23640															30.23353406
23641															29.72867094
23642															28.80632484
23643															28.03932125
23644															27.48591359
23645															26.99075938
23646															27.01017719
23647															28.16553703
23648															29.29177016
23649															30.81606844
23650															32.01997281
23651															33.243295
23652															34.40836375
23653															35.38896328
23654															36.11713125
23655															36.75791906
23656															37.34045344
23657															37.54434047
23658															37.36958016
23659															37.05889516
23660															36.73850125
23661															36.28218266
23662															35.91324422
23663															35.68023047
23664															35.52488797
23665															35.28216531
23666															35.11711391
23667															35.05886047
23668															35.14624063
23669															35.42779891
23670															35.52488797
23671															35.69964828
23672															35.83557297
23673															36.03946
23674															35.61226813
23675															34.29185688
23676															32.57338047
23677															30.98111984
23678															29.18497219
23679															27.04901281
23680															24.42760813
23681															21.26250469
23682															17.98089438
23683															14.88375328
23684															11.41767375
23685															8.165190156
23686															5.941850625
23687															3.398117188
23688															1.029144063
23689															0.135924688
23690															0.0
23691															0.0
23692															0.0
23693															0.0
23694															0.0
23695															0.0
23696															0.0
23697															0.0
23698															0.0
23699															0.407774063
23700															2.815582812
23701															5.951559531
23702															8.242861406
23703															10.28173172
23704															11.82544781
23705															14.12645859
23706															16.75757219
23707															19.33043234
23708															21.18483344
23709															23.09748797
23710															25.02956031
23711															26.91308812
23712															28.62185563
23713															30.18498953
23714															31.35005828
23715															31.71899672
23716															31.02966438
23717															29.43740375
23718															27.09755734
23719															24.18488547
23720															20.44695656
23721															17.06825719
23722															13.980825
23723															10.88368391
23724															8.320532656
23725															5.98068625
23726															2.864127344
23727															0.4660275
23728															0.019417813
23729															0.0
23730															0.0
23731															0.0
23732															0.0
23733															0.0
23734															0.0
23735															0.0
23736															0.0
23737															0.0
23738															0.0
23739															0.0
23740															0.0
23741															0.0
23742															1.805856563
23743															4.485514688
23744															7.388477656
23745															9.456474688
23746															11.17495109
23747															13.13615016
23748															15.57308563
23749															18.16536359
23750															20.50521
23751															22.40815563
23752															24.21401219
23753															26.01986875
23754															27.68980063
23755															29.11700984
23756															30.28207859
23757															30.05877375
23758															29.12671875
23759															26.98105047
23760															24.15575875
23761															20.37899422
23762															16.50514063
23763															12.33031094
23764															8.291405938
23765															5.301062813
23766															2.126250469
23767															0.145633594
23768															0.0
23769															0.0
23770															0.0
23771															0.310685
23772															2.514606719
23773															5.7476725
23774															8.204025781
23775															10.16522484
23776															11.73806766
23777															14.09733188
23778															16.77699
23779															19.48577484
23780															21.80620344
23781															23.82565594
23782															25.39849875
23783															26.57327641
23784															28.17524594
23785															29.86459563
23786															31.56365422
23787															33.16562375
23788															34.76759328
23789															36.28218266
23790															37.76764531
23791															39.20456344
23792															40.48613906
23793															41.83567703
23794															43.16579719
23795															44.08814328
23796															44.69980438
23797															45.01048938
23798															44.91340031
23799															44.90369141
23800															44.72893109
23801															43.84542062
23802															39.65117313
23803															34.73846656
23804															29.66070859
23805															24.68974859
23806															18.37895953
23807															12.63128703
23808															7.825378437
23809															4.728237344
23810															1.922363437
23811															0.339811719
23812															0.019417813
23813															0.0
23814															0.0
23815															0.0
23816															0.0
23817															0.0
23818															0.0
23819															0.0
23820															0.0
23821															0.0
23822															0.0
23823															0.0
23824															0.0
23825															0.0
23826															0.0
23827															0.0
23828															1.796147656
23829															5.068049063
23830															7.864214062
23831															10.10697141
23832															11.73806766
23833															14.20412984
23834															16.96145922
23835															19.58286391
23836															21.99067266
23837															23.80623813
23838															25.13635828
23839															26.74803672
23840															28.55389328
23841															30.32091422
23842															32.05880844
23843															33.38892859
23844															34.26273016
23845															34.82584672
23846															35.05886047
23847															34.65108641
23848															33.19475047
23849															29.83546891
23850															26.96163266
23851															24.21401219
23852															21.50522734
23853															19.24305219
23854															16.53426734
23855															14.48568813
23856															13.73810234
23857															14.49539703
23858															15.69930141
23859															17.03913047
23860															18.39837734
23861															19.88384
23862															21.27221359
23863															22.55378922
23864															23.50526203
23865															23.48584422
23866															22.28193984
23867															18.80615141
23868															15.42745203
23869															11.85457453
23870															8.320532656
23871															5.854470469
23872															2.786456094
23873															0.611661094
23874															1.213613281
23875															3.835017969
23876															6.271953438
23877															8.407912813
23878															11.38854703
23879															13.63130438
23880															15.57308563
23881															17.53428469
23882															19.39839469
23883															21.53435406
23884															23.59264219
23885															25.40820766
23886															27.03930391
23887															28.48593094
23888															30.05877375
23889															31.379185
23890															32.36949344
23891															32.28211328
23892															31.42772953
23893															30.33062313
23894															28.82574266
23895															27.45678688
23896															25.71889266
23897															24.10721422
23898															20.71880594
23899															16.90320578
23900															12.83517406
23901															9.077827344
23902															6.000104063
23903															2.708784844
23904															0.417482969
23905															0.019417813
23906															0.0
23907															0.0
23908															0.0
23909															0.0
23910															0.0
23911															0.0
23912															0.0
23913															0.0
23914															0.0
23915															0.0
23916															0.0
23917															0.0
23918															0.0
23919															0.0
23920															0.0
23921															0.0
23922															0.0
23923															0.0
23924															0.0
23925															0.0
23926															1.155359844
23927															3.854435781
23928															6.582638438
23929															7.310806406
23930															6.407878125
23931															6.592347344
23932															9.1652075
23933															12.23322188
23934															14.21383875
23935															16.68960984
23936															19.1071275
23937															21.25279578
23938															23.23341266
23939															25.07810484
23940															26.67036547
23941															27.88397875
23942															29.23351672
23943															30.36945875
23944															31.00053766
23945															30.80635953
23946															30.21411625
23947															28.72865359
23948															26.80629016
23949															24.14604984
23950															20.79647719
23951															17.58282922
23952															14.56335938
23953															11.31087578
23954															8.446748438
23955															6.825361094
23956															5.252518281
23957															4.5049325
23958															3.893271406
23959															3.844726875
23960															5.320480625
23961															7.446731094
23962															9.233169844
23963															11.35942031
23964															12.90313641
23965															12.52448906
23966															10.67979688
23967															8.378786094
23968															6.281662344
23969															3.368990469
23970															0.524280937
23971															0.019417813
23972															0.0
23973															0.0
23974															0.0
23975															1.330120156
23976															4.485514688
23977															7.388477656
23978															9.495310313
23979															11.33029359
23980															13.5147975
23981															16.36921594
23982															18.99062063
23983															21.32075812
23984															22.80622078
23985															22.69942281
23986															21.74795
23987															20.71880594
23988															17.77700734
23989															14.80608203
23990															11.14582438
23991															8.485584063
23992															7.932176406
23993															6.466131563
23994															3.893271406
23995															1.291284531
23996															0.126215781
23997															0.0
23998															0.0
23999															0.786421406
24000															2.825291719
24001															5.116593594
24002															6.873905625
24003															8.592382031
24004															9.86424875
24005															10.67008797
24006															11.08757094
24007															11.22349563
24008															10.89339281
24009															10.21376938
24010															9.466183594
24011															8.718597813
24012															8.106936719
24013															6.475840469
24014															4.106867344
24015															1.417500312
24016															0.07767125
24017															0.0
24018															0.0
24019															0.359229531
24020															1.883527813
24021															2.776747188
24022															2.757329375
24023															1.495171563
24024															0.718459063
24025															0.252431563
24026															0.019417813
24027															0.0
24028															0.0
24029															0.0
24030															0.0
24031															0.368938438
24032															1.47575375
24033															2.417517656
24034															3.155394531
24035															3.708802188
24036															4.660275
24037															5.689419063
24038															7.708871563
24039															11.13611547
24040															14.35947234
24041															16.466305
24042															18.45663078
24043															20.56346344
24044															22.81592969
24045															24.18488547
24046															23.60235109
24047															21.34988484
24048															18.15565469
24049															15.34978078
24050															12.35943766
24051															11.01960859
24052															10.64096125
24053															10.61183453
24054															10.84484828
24055															11.48563609
24056															11.86428344
24057															11.73806766
24058															11.28174906
24059															10.72834141
24060															10.30114953
24061															10.47590984
24062															11.28174906
24063															11.92253687
24064															12.06817047
24065															11.95166359
24066															11.45650938
24067															10.77688594
24068															10.62154344
24069															10.74775922
24070															10.53416328
24071															10.07784469
24072															9.378803438
24073															8.805977969
24074															8.446748438
24075															8.291405938
24076															8.15548125
24077															7.883631875
24078															6.514676094
24079															5.281645
24080															3.475788438
24081															1.7087675
24082															0.436900781
24083															0.019417813
24084															0.0
24085															0.0
24086															0.0
24087															0.0
24088															0.0
24089															0.0
24090															0.0
24091															0.0
24092															0.0
24093															0.0
24094															0.0
24095															0.0
24096															0.0
24097															0.0
24098															0.0
24099															0.0
24100															0.0
24101															0.0
24102															0.0
24103															0.0
24104															0.0
24105															0.0
24106															0.0
24107															0.0
24108															0.0
24109															0.0
24110															0.0
24111															0.0
24112															0.0
24113															0.0
24114															0.0
24115															0.0
24116															0.0
24117															0.0
24118															0.0
24119															0.0
24120															0.0
24121															0.0
24122															0.0
24123															0.0
24124															0.0
24125															0.0
24126															0.0
24127															0.0
24128															0.0
24129															0.0
24130															0.0
24131															0.0
24132															0.0
24133															0.0
24134															0.0
24135															0.0
24136															0.0
24137															0.0
24138															0.0
24139															0.0
24140															0.0
24141															0.0
24142															0.0
24143															0.0
24144															0.0
24145															0.0
24146															0.0
24147															0.0
24148															0.0
24149															0.0
24150															0.0
24151															0.0
24152															0.0
24153															0.0
24154															0.0
24155															0.0
24156															0.0
24157															0.0
24158															0.0
24159															0.0
24160															0.0
24161															0.0
24162															0.0
24163															0.0
24164															0.0
24165															0.0
24166															0.0
24167															0.0
24168															0.0
24169															0.0
24170															0.0
24171															0.0
24172															0.0
24173															0.0
24174															0.0
24175															0.0
24176															0.0
24177															0.0
24178															0.0
24179															0.0
24180															0.0
24181															0.0
24182															0.0
24183															0.0
24184															0.0
24185															0.0
24186															0.0
24187															0.0
24188															0.0
24189															0.0
24190															0.0
24191															0.0
24192															0.0
24193															0.0
24194															0.0
24195															0.0
24196															0.0
24197															0.0
24198															0.0
24199															0.0
24200															0.0
24201															0.0
24202															0.0
24203															0.0
24204															0.0
24205															0.0
24206															0.0
24207															0.0
24208															0.0
24209															0.0
24210															0.0
24211															0.0
24212															0.0
24213															0.0
24214															0.0
24215															0.0
24216															0.0
24217															0.0
24218															0.0
24219															0.0
24220															0.0
24221															0.0
24222															0.0
24223															0.0
24224															0.0
24225															0.0
24226															0.0
24227															0.0
24228															0.0
24229															0.0
24230															0.0
24231															0.0
24232															0.0
24233															0.0
24234															0.0
24235															0.0
24236															0.0
24237															0.0
24238															0.0
24239															0.0
24240															0.0
24241															0.0
24242															0.0
24243															0.0
24244															0.0
24245															0.0
24246															0.0
24247															0.0
24248															0.0
24249															0.0
24250															0.0
24251															0.0
24252															0.0
24253															0.0
24254															0.0
24255															0.0
24256															0.0
24257															0.0
24258															0.0
24259															0.0
24260															0.0
24261															0.0
24262															0.0
24263															0.0
24264															0.0
24265															0.0
24266															0.0
24267															0.0
24268															0.0
24269															0.0
24270															0.0
24271															0.0
24272															0.0
24273															0.0
24274															0.0
24275															0.0
24276															0.0
24277															0.0
24278															0.0
24279															0.0
24280															0.0
24281															0.0
24282															0.0
24283															0.0
24284															0.0
24285															0.0
24286															0.0
24287															0.0
24288															0.0
24289															0.0
24290															0.0
24291															0.0
24292															0.0
24293															0.0
24294															0.0
24295															0.0
24296															0.0
24297															0.0
24298															0.0
24299															0.0
24300															0.0
24301															0.0
24302															0.0
24303															0.0
24304															0.0
24305															0.0
24306															0.0
24307															0.0
24308															0.0
24309															0.0
24310															0.0
24311															0.0
24312															0.0
24313															0.0
24314															0.0
24315															0.0
24316															0.0
24317															0.0
24318															0.203887031
24319															1.126233125
24320															1.893236719
24321															2.475771094
24322															2.980634219
24323															3.378699375
24324															3.699093281
24325															3.873853594
24326															4.087449531
24327															4.097158438
24328															3.835017969
24329															3.708802188
24330															3.72822
24331															3.718511094
24332															3.737928906
24333															3.786473437
24334															3.553459687
24335															3.135976719
24336															2.776747188
24337															2.427226563
24338															1.854401094
24339															1.194195469
24340															0.223304844
24341															0.019417813
24342															0.0
24343															0.0
24344															0.0
24345															0.0
24346															0.0
24347															0.0
24348															0.0
24349															0.0
24350															0.0
24351															0.0
24352															1.300993437
24353															2.223339531
24354															2.776747188
24355															3.174812344
24356															3.485497344
24357															3.708802188
24358															3.835017969
24359															3.912689219
24360															4.019487188
24361															3.767055625
24362															2.932089688
24363															2.242757344
24364															1.669931875
24365															0.990308438
24366															0.174760313
24367															0.009708906
24368															0.0
24369															0.0
24370															0.0
24371															0.019417813
24372															0.0
24373															0.0
24374															0.0
24375															0.0
24376															0.0
24377															0.0
24378															0.087380156
24379															0.019417813
24380															0.019417813
24381															0.019417813
24382															0.019417813
24383															0.019417813
24384															0.019417813
24385															0.019417813
24386															0.019417813
24387															0.019417813
24388															0.019417813
24389															0.019417813
24390															0.019417813
24391															0.019417813
24392															0.019417813
24393															0.019417813
24394															0.019417813
24395															0.019417813
24396															0.019417813
24397															0.019417813
24398															0.019417813
24399															0.019417813
24400															0.019417813
24401															0.019417813
24402															0.019417813
24403															0.019417813
24404															0.019417813
24405															0.019417813
24406															0.019417813
24407															0.019417813
24408															0.019417813
24409															0.019417813
24410															0.019417813
24411															0.019417813
24412															0.019417813
24413															0.019417813
24414															0.019417813
24415															0.019417813
24416															0.019417813
24417															0.019417813
24418															0.019417813
24419															0.019417813
24420															0.019417813
24421															0.019417813
24422															0.019417813
24423															0.019417813
24424															0.019417813
24425															0.019417813
24426															0.019417813
24427															0.019417813
24428															0.019417813
24429															0.019417813
24430															0.019417813
24431															0.019417813
24432															0.019417813
24433															0.019417813
24434															0.019417813
24435															0.019417813
24436															0.019417813
24437															0.019417813
24438															0.019417813
24439															0.019417813
24440															0.019417813
24441															0.019417813
24442															0.019417813
24443															0.019417813
24444															0.019417813
24445															0.019417813
24446															0.019417813
24447															0.019417813
24448															0.019417813
24449															0.019417813
24450															0.019417813
24451															0.019417813
24452															0.019417813
24453															0.019417813
24454															0.019417813
24455															0.019417813
24456															0.019417813
24457															0.019417813
24458															0.019417813
24459															0.019417813
24460															0.019417813
24461															0.019417813
24462															0.019417813
24463															0.019417813
24464															0.019417813
24465															0.019417813
24466															0.019417813
24467															0.019417813
24468															0.019417813
24469															0.019417813
24470															0.019417813
24471															0.019417813
24472															0.019417813
24473															0.019417813
24474															0.019417813
24475															0.019417813
24476															0.019417813
24477															0.019417813
24478															0.019417813
24479															0.019417813
24480															0.019417813
24481															0.019417813
24482															0.019417813
24483															0.019417813
24484															0.019417813
24485															0.019417813
24486															0.019417813
24487															0.019417813
24488															0.019417813
24489															0.019417813
24490															0.019417813
24491															0.019417813
24492															0.019417813
24493															0.019417813
24494															0.019417813
24495															0.019417813
24496															0.019417813
24497															0.019417813
24498															0.019417813
24499															0.019417813
24500															0.019417813
24501															0.019417813
24502															0.019417813
24503															0.019417813
24504															0.019417813
24505															0.019417813
24506															0.019417813
24507															0.019417813
24508															0.019417813
24509															0.019417813
24510															0.019417813
24511															0.019417813
24512															0.019417813
24513															0.019417813
24514															0.019417813
24515															0.019417813
24516															0.019417813
24517															0.019417813
24518															0.019417813
24519															0.019417813
24520															0.019417813
24521															0.019417813
24522															0.019417813
24523															0.019417813
24524															0.019417813
24525															0.019417813
24526															0.019417813
24527															0.019417813
24528															0.019417813
24529															0.019417813
24530															0.019417813
24531															0.019417813
24532															0.019417813
24533															0.019417813
24534															0.019417813
24535															0.019417813
24536															0.019417813
24537															0.019417813
24538															0.019417813
24539															0.019417813
24540															0.019417813
24541															0.019417813
24542															0.019417813
24543															0.019417813
24544															0.019417813
24545															0.019417813
24546															0.019417813
24547															0.019417813
24548															0.019417813
24549															0.019417813
24550															0.019417813
24551															0.019417813
24552															0.019417813
24553															0.019417813
24554															0.019417813
24555															0.019417813
24556															0.019417813
24557															0.019417813
24558															0.019417813
24559															0.019417813
24560															0.019417813
24561															0.019417813
24562															0.019417813
24563															0.019417813
24564															0.019417813
24565															0.019417813
24566															0.019417813
24567															0.019417813
24568															0.019417813
24569															0.019417813
24570															0.019417813
24571															0.019417813
24572															0.019417813
24573															0.019417813
24574															0.019417813
24575															0.019417813
24576															0.019417813
24577															0.019417813
24578															0.019417813
24579															0.019417813
24580															0.019417813
24581															0.019417813
24582															0.019417813
24583															0.019417813
24584															0.019417813
24585															0.019417813
24586															0.019417813
24587															0.019417813
24588															0.019417813
24589															0.019417813
24590															0.019417813
24591															0.019417813
24592															0.019417813
24593															0.019417813
24594															0.019417813
24595															0.019417813
24596															0.019417813
24597															0.019417813
24598															0.019417813
24599															0.019417813
24600															0.019417813
24601															0.019417813
24602															0.019417813
24603															0.019417813
24604															0.019417813
24605															0.019417813
24606															0.019417813
24607															0.019417813
24608															0.019417813
24609															0.019417813
24610															0.019417813
24611															0.019417813
24612															0.019417813
24613															0.019417813
24614															0.019417813
24615															0.019417813
24616															0.019417813
24617															0.019417813
24618															0.019417813
24619															0.019417813
24620															0.019417813
24621															0.019417813
24622															0.019417813
24623															0.019417813
24624															0.019417813
24625															0.019417813
24626															0.019417813
24627															0.019417813
24628															0.019417813
24629															0.019417813
24630															0.019417813
24631															0.019417813
24632															0.019417813
24633															0.019417813
24634															0.019417813
24635															0.019417813
24636															0.019417813
24637															0.019417813
24638															0.019417813
